,aindex,autocovariance,autocorrelation,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,boman,charge,crosscovariance,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,hmoment,hydrophobicity,instaindex,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,lengthpep,MSWHIM1,MSWHIM2,MSWHIM3,mw,pI,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,Z1,Z2,Z3,Z4,Z5,column_tiny_number,column_tiny_percentage,column_Small_number,column_Small_percentage,column_Aliphatic_number,column_Aliphatic_percentage,column_Aromatic_number,column_Aromatic_percentage,column_NonPolar_number,column_NonPolar_percentage,column_Polar_number,column_Polar_percentage,column_Charged_number,column_Charged_percentage,column_Basic_number,column_Basic_percentage,column_Acidic_number,column_Acidic_percentage
F6,-0.06486400067385331,0.015317703080655793,0.010282440258400631,-0.13305444054290708,0.13039077557915496,-0.31521287816204235,-0.2891016489446511,0.7188060190429705,-0.16338376287850098,0.11640631199705131,0.06747287532284918,-0.22861926885018558,-0.39505745260885794,0.4927596726532999,0.5493967585127482,-0.011145389039161895,0.2695727194764145,0.6893359054804263,0.610106689560857,-0.16037925012749474,0.2943086442470452,0.42126758239828277,-0.3356458682668825,-0.14170870091859897,1.0,0.2777632938390836,-0.23603164869836474,0.30764433227225696,-0.04980221072766824,0.5653427121466639,0.6934500349608338,0.3936443012976069,-0.26125144927000565,0.16969058924160202,0.3553908179883436,-0.25414898224144217,0.13165095711022748,0.36627594937911884,-0.2146267060538332,0.021981710290499144,0.2773118915003482,0.8090978869650445,-0.19358521822538985,0.5830593882571883,0.248745968143735,0.6007143639559684,0.21543953673203356,0.48731894970671985,0.368246031020463,0.09584787709746656,0.14030325879827976,0.15831419541772843,0.5282018585462376,0.5103827612783507,0.42047145502548605,-0.06358401303524244,-0.2016613507529041,0.39507875588083374,0.6912598508698166,-0.09680402028359945,0.5158700539495849,0.6067071215992708,-0.6194533531077215,-0.1524014742415531,-0.4902099875745885,-0.23580026082619068,0.4542473444099825,0.6242586283316651,0.1778951032836734,0.7882912833639669,0.4890522491724834,0.06940687927912474,0.2194124730291709,0.10261645709511384,0.44689115127642687,-0.518391504623399,0.6245683784627782,-0.38411334706513106,-0.24583926026032854,-0.28408846798455073,-0.2469732844788468,-0.4401508169995202,-0.2342270981545728,-0.13942769870628738,-0.1707148314758626,0.10075537280509718,-0.23836039324532293,-0.2346683480485635,-0.17508678291085117,0.2351444031176182,-0.08819918582069536,0.48146488570679224,0.08891699279203073,0.7600569640677256,-0.2748743992119676,-0.39408925246407206
hmoment,0.13580018304872332,-0.23339730957090132,-0.22651788156948752,0.09505333616946084,-0.0009592846224914186,-0.3075641306234771,-0.17891157383306333,0.07774589312380613,0.23588769026721762,0.007267513184700344,0.17149895321179864,0.029314966933048255,-0.1307091206331948,0.21388589899899108,0.30721427714751176,-0.24911218778712105,0.13660943731519837,0.18984474687067873,0.1258291738787864,-0.18277192718928997,0.2686254958203517,0.20520873409000975,0.13131242209585628,-0.12138559884784801,0.2777632938390836,1.0,-0.11005420703123646,0.004632673959471068,-0.23292778547681392,0.1790158219373945,0.1666407121492323,0.3330753802348963,-0.09839021236631719,-0.13245352121101744,0.044166899772131965,0.11060237602524602,-0.02163927588591941,-0.07299722475754873,0.24645609529302367,-0.05911311163587438,-0.09354570737831815,0.32656845951438235,0.2601230680292695,0.3090520385416282,-0.04926790782590127,0.2423218673960094,-0.1859222895634003,0.22482740098937948,-0.03702873474882552,0.23574054278785234,0.13366800984104868,0.08818851671865546,0.14185161936621088,0.11275078582299278,-0.0011468549035163738,-0.09406005894010652,-0.03489138718511071,0.24215362163585138,0.14308652462177018,0.15173542741853072,0.13971454760640986,0.41071050180535723,-0.178071759834221,0.07683914517953898,-0.12281693786780992,-0.16175407624271035,0.22804010759933557,0.19648777858330388,0.011057391008723492,0.18201734669261957,0.0462755707859839,0.2986751184607967,-0.07210816894912163,0.08087141266386792,0.10275834749351995,-0.42145557313565074,0.046824163945455875,0.09550306854277618,0.1597422826854033,-0.22205530716543986,0.17786106161801313,-0.27461646527154976,0.2910123901159251,0.12182895674760993,0.16915873059448538,-0.11650450464593534,0.21729987483554247,-0.20265414309802565,0.2780420378297418,0.21374419925885088,0.3604165234657894,0.31901556093137257,0.425433190656131,0.3005191675689574,0.2382032480175861,0.06285247990289396
hydrophobicity,0.7160421447215444,0.25218122115686065,0.1931749530851672,-0.7902855274781776,-0.6530324670892136,0.10113668996079749,0.30493894396999977,-0.2944499546916985,0.22065030786715978,0.16326246702113897,0.13795487456670152,0.11874001496479081,0.16409146997911683,-0.893014870173894,-0.1697100019887835,0.17214385355353434,-0.8876856286229844,-0.28453075902447067,-0.15325461257646805,0.7440435567511731,0.1363832813541086,-0.14115913028287466,0.518695216308096,-0.017410926548465152,-0.23603164869836474,-0.11005420703123646,1.0,-0.3834530612170074,-0.331956782226404,-0.5228277952778113,0.17816060527138444,-0.7766675237630355,0.05725431491992945,-0.327262748609643,0.014205259201066942,0.08801981470673569,0.1399773193547676,0.03911523587018094,-0.07866859703673992,-0.6382755277734226,0.3093823990769889,-0.3502902663773791,-0.10120858923840637,-0.06167282016840211,0.6800075225615022,-0.655144418809102,-0.27105047061675464,0.12749446553321012,-0.16933928293396538,0.07839406528586992,0.11913529268009974,-0.0762394574749127,-0.5047465458282089,-0.72895277928401,-0.07385936816214811,0.46885599347068624,-0.5350837864820541,-0.14133075532024675,-0.48754506628827454,-0.08982448341369526,-0.5106239425416381,-0.46664136336579587,0.06447739952145803,0.7082940481786045,0.2602490581575839,0.8342278905982675,-0.5655364751064916,-0.3680217274083557,-0.651363406793769,-0.07795368293611028,-0.7052639808349523,-0.24298255911486555,-0.33939670928187077,-0.7075943419563738,-0.6875951085232294,0.10646733316563768,-0.30677564119599676,0.09693429382694857,-0.015030130616948965,0.28878002607083825,-0.037909117583608376,0.21570724048931086,0.07282195373286902,0.7182838184049476,-0.13129652128965266,-0.21934779295385806,-0.003085938771286119,0.78883727434748,-0.1778255923270071,-0.7878208546564813,-0.25109494672004234,-0.6786991086772407,-0.2929606192679467,-0.5097350400486319,-0.16979363291603486,-0.33966759634284466
instaindex,-0.29127242122721464,0.15444149748147964,0.15702309784475216,0.18280751030036502,0.24370666895152768,-0.044412137156407606,-0.23474720094413817,0.23986019295375288,-0.3605521588927308,-0.06968510646498036,-0.12255722495323151,-0.16958103439876562,-0.023148822762458512,0.4981792996810854,0.030536711960471412,0.17496335042025674,0.35093398556675665,0.3246427032454657,0.011127303510475745,-0.19460415871038864,-0.05276343817907904,0.15138498725464078,-0.39303910494547417,0.24641815949568047,0.30764433227225696,0.004632673959471068,-0.3834530612170074,1.0,0.21876676954950935,0.3476362730082431,0.11938428567524803,0.2069170284814745,-0.4333827775779959,0.3590152632141849,-0.03580539201748075,-0.3931062492258733,0.07613372959356901,-0.0055477450491554685,0.08126061482347789,0.2777715353176909,0.15604503838664027,0.266376037128625,0.097174719905116,-0.01438114065683553,-0.07552230641255665,0.3709745023248656,0.17329952363419854,-0.07061512468448643,0.20027899356870368,-0.2832365703978099,-0.11435970627293833,-0.03456837621268801,0.3613287468495451,0.3594300874078413,0.03546426971473452,-0.22864748374131733,0.18604720029674926,0.0850284995978927,0.43109534617983475,-0.17223308220079267,0.3745316131696795,0.1884923050626272,-0.06370386211588432,-0.42301467278940746,-0.2783355250824601,-0.2760966426136537,0.3474884444415852,0.32866022837904185,0.20914320941401185,0.09742058745058252,0.35446631450437344,-0.16425061059057056,0.44361357517707356,0.19979173463402675,0.4414876990478792,-0.0187102783259657,0.244842669110284,-0.13711803132800246,0.044373564482731796,-0.1728973336387748,0.06116958112171152,-0.12468451913126348,0.011221626161861774,-0.3215461641183263,0.09175587856288929,0.10782792135005671,0.057603050352861535,-0.2384298781562351,0.11064666457507723,0.2411580801889264,0.13028726091356513,0.21722924106277314,0.1328617239037271,0.17682411053718317,0.10955103331464727,0.08698558253933858
KF1,-0.6146475639107548,-0.11824363563305021,-0.08184130636163892,0.24701663561098847,0.29615575266852523,0.6258682228070231,0.19174344823021794,-0.0018111697964446692,-0.41289469697296266,0.1457421834191271,-0.1418858098338765,-0.44238604471795606,-0.08942386098179836,0.2382517747979186,0.0378042697935085,-0.08349022509654822,0.1307628610770264,-0.09872515807928062,0.14016947905575966,-0.09157925520975979,-0.9302648514869546,-0.31435130017476587,-0.5588905536847795,0.09433308819543565,-0.04980221072766824,-0.23292778547681392,-0.331956782226404,0.21876676954950935,1.0,-0.05101258216119719,0.17347362326514615,-0.10466321707826405,-0.011210101698222924,0.5550319879260068,0.09309399611848225,-0.012821664997581425,-0.04431695389283266,0.0833477453598762,0.12117023541176421,0.3298230930390079,-0.0323642472889757,-0.22353958940674562,0.11510084806129682,-0.07222227702978735,-0.3181999535476612,-0.13948528888233802,0.8017798274410542,-0.4365114735159252,0.3808956295324147,-0.4465052070126389,0.23135179382675322,-0.10153513622013952,-0.022007160013535594,0.31233211744621464,0.09238740952729457,0.15548320305310012,0.10750418374213995,-0.46968988201067674,0.11229080279533775,-0.08252235512915494,-0.005676430710299599,-0.3596748275304577,0.11370243876353453,-0.46509072994349354,0.15285811437832023,-0.21890944733004314,-0.10349866753239644,-0.2065744553084185,0.5670103839748204,-0.10079118587569957,0.30934092160035287,-0.2569225316470583,0.4051437122136529,0.30278468919106816,0.11548570850146157,0.5372022531207248,0.1293212915203798,-0.3835425017488289,0.1855632862036353,0.26301584589951466,0.19135509853872093,0.4405615091007168,-0.0830814597522594,-0.7177741838060537,0.2083962716007357,0.20191340412159137,0.1411862712778326,0.03389879352013678,0.08949848335971287,-0.03818494104554841,-0.009692569699743166,-0.22908237267693543,0.017815971419606436,-0.134561853728626,-0.039177791025356665,-0.17421983564163612
KF2,-0.15870455566946715,-0.04996904612336061,-0.0323003756982909,-0.037156555418218135,0.6696156436725453,-0.5389590990711249,-0.5587968658921021,0.2967778168833761,-0.25493910597183994,-0.21901808043404833,-0.03698348607991018,-0.3674760298014695,-0.4488907361469505,0.51892367230652,0.2497125310390288,-0.03988705151051182,0.5584852290461254,0.9272760931708235,-0.009016420141295303,-0.1829381903071079,0.3712595788022971,0.8765485248565215,-0.3910711368760226,0.13964945804979143,0.5653427121466639,0.1790158219373945,-0.5228277952778113,0.3476362730082431,-0.05101258216119719,1.0,0.04968775815418691,0.32419014409240965,-0.1291425990887266,-0.00038898467914761086,0.09171411880496022,-0.2977349643723709,0.07956166105426288,0.04237051701034611,-0.18483365509614574,0.6119375024839172,0.31155173961854044,0.7227944476474685,-0.14810893975598985,0.28396868322160496,0.20484785739120223,0.952166468408647,0.12743264242222274,0.10650333566083718,-0.12661697575482167,-0.06950991323434631,0.003258462050238664,0.06268824871709684,0.9819609641699815,0.6896243769688797,0.6080356922126862,-0.7571391914919363,0.07920488507991334,0.750573335112012,0.4904789245330328,-0.25332072006438383,0.9832371975095132,0.528427401153874,-0.5431094396102424,-0.6254949842823199,-0.8954676672961694,-0.12175287237684677,0.9555915465307959,0.9694471350959241,0.27021383028678647,0.5404283446842164,0.4779196302530778,0.0054697608887703895,0.33287702736601005,-0.1059700821639498,0.9326359251326553,-0.46458333932533413,0.6500072676624007,-0.156609193208878,-0.30334447590766045,-0.8036443183634298,-0.26488369768275266,-0.8021818900295664,-0.23806960863808682,-0.31338655237770463,-0.029254456707145566,0.5586163299250594,-0.23271397055653062,-0.40119316789019027,-0.11418350004718426,0.39456378420094984,0.0022516321383753497,0.6492481637589834,0.07423118750701059,0.6509934860596165,-0.07868386090628311,0.06532236769242485
KF3,0.11519831296879156,0.04490427088544692,0.027978350309372412,-0.318423774235043,-0.18504495146647962,0.018248663208676862,0.197941266002664,0.38988984878565713,-0.014737110541884379,0.1093336452487832,0.025057976551197413,-0.30089701886749765,0.023691790747488735,0.11522829621437669,0.28939872129619926,-0.007340687458702874,-0.0672851113894589,0.2019293944676237,0.40602261554738633,0.08306978700675428,-0.08214407862202795,0.028310718122933495,-0.2412075019527904,-0.3143586712262221,0.6934500349608338,0.1666407121492323,0.17816060527138444,0.11938428567524803,0.17347362326514615,0.04968775815418691,1.0,0.032214434267734154,-0.24640768316316455,0.35300330187482826,0.11688470846768653,0.02247112640741924,0.08971147268742431,0.19389267515206576,-0.11395279617024918,-0.2311020957389541,0.3047432665037629,0.26877996909139856,-0.11092745610558133,0.3133845867869491,0.3373650905291132,0.028266368461600234,0.1940347028450146,0.2071793898048377,0.5698849705745297,-0.02593386723211417,0.5753392635244854,-0.13589683320225962,0.05285470175499887,0.049391342781366095,0.06802440886716357,0.3019994335303804,-0.14650717109404265,0.021499527415530916,0.2888926089381046,-0.17842449678942396,0.04689678998470685,0.20268081867400498,-0.16940811959238383,0.11720271581857415,-0.072187903734858,0.008344956254580206,-0.07263105936329678,0.1241179485110585,-0.055339707059469716,0.3839945801189355,0.1693292595616547,-0.14260457388748782,0.020876862618959664,0.007519160079556567,-0.07469109543083491,-0.20211299344880415,0.17573304783633018,-0.4658595784450819,-0.08807725792557644,0.08090975690002179,-0.09452547065269906,0.024822754170964467,-0.12155976317230904,-0.0025886760932842742,-0.11379877420073904,-0.09175738799677205,-0.1039859204473071,0.08100750913840084,-0.1234109598906867,-0.07936353626827676,-0.14561111642125302,-0.0687299406433481,-0.03954402689379541,0.2037958543428026,-0.24446857963603785,-0.44025082791701187
KF4,-0.33823200178341717,-0.22371172277165574,-0.18451023245982104,0.7781665960190495,0.2144770309739658,-0.39144757455877743,-0.2554723342104071,0.3447956553650325,0.12572068028427288,-0.14664012345343078,-0.024047245107203595,0.10774067792752445,-0.15850956701924768,0.822346490366255,0.26949760962731095,-0.16054720802745762,0.7843201677299451,0.13227846687021985,0.31585707455176376,-0.8315507418932319,0.2309850635934881,0.06408773211355276,-0.125486834416541,-0.14583664632631782,0.3936443012976069,0.3330753802348963,-0.7766675237630355,0.2069170284814745,-0.10466321707826405,0.32419014409240965,0.032214434267734154,1.0,-0.03468961295286886,0.04939308131269826,-0.004082717879021204,0.012967657601384922,-0.11909060633702176,-0.014223736621192811,0.046436750957444206,0.15854357452306553,-0.4379965011849387,0.4739630473994321,0.06541026822188835,0.19190881121051587,-0.6808421423171915,0.5681613416718347,-0.1671793594876215,0.24145922025979416,0.14033143082731328,0.19630587198367336,0.02452877930201586,0.14208691545143595,0.2533020632313599,0.47124868681898185,-0.16069108018777825,-0.23423653688445353,0.4428724228924163,0.26831177417804414,0.3649409017278803,0.19794927853646505,0.25181689344658165,0.777486296271242,-0.09643346521856769,-0.22013389702951794,-0.13638858490255568,-0.8892393199307854,0.4029545904203439,0.26685828705107323,0.33458071074320445,0.1260378903790568,0.5253870318053827,0.5039772421341666,0.09206389305997231,0.7349530846531963,0.373657057637947,-0.4611778188923539,0.0524733556181716,0.10431877011082129,-0.031104906333466752,-0.25122869464225883,-0.01564519413064113,-0.2574587042732269,0.0032569681033209614,-0.3053529165086992,-0.033327786732500024,-0.22191405323813498,-0.04396910842878224,-0.8690404203705543,0.1670705822452018,0.87267614648566,0.28102924364697285,0.7759114158667566,0.33878113606712684,0.6028776027333743,0.17783147080222508,0.3563311441394377
KF5,0.008031241959012215,-0.10966003902638369,-0.09401919229405283,0.09130975825841317,-0.014589187695947123,-0.1465289524804144,0.07330111776789773,-0.3343527971245326,0.025996032966639257,0.23114092985814447,-0.025601764219802405,0.1085751794539176,-0.12599194902061767,-0.342927166031934,0.1511489170231847,-0.057490834773467836,-0.16928326929546042,-0.19945764846729996,0.0912183803188584,-0.0877831285536147,-0.08950590435988925,-0.04719315311700955,0.21133268838256716,0.12973994012702544,-0.26125144927000565,-0.09839021236631719,0.05725431491992945,-0.4333827775779959,-0.011210101698222924,-0.1291425990887266,-0.24640768316316455,-0.03468961295286886,1.0,-0.3814744477491584,-0.017412408315069752,0.19161602652501716,-0.0487741993235434,-0.08814367419453727,-0.03132256987313932,-0.05746284305277108,0.11206018491040039,-0.20942707468791735,-0.03843233003707182,0.15714339245904313,-0.16199465462826457,-0.1434787692334932,0.05584158888151579,0.28170590144471114,-0.370067556034287,0.0012992654360332817,-0.06834414016934866,0.011079132168545265,-0.178509042260968,-0.07519306115637989,0.22038582642443993,0.017418847545602467,-0.2003608861158346,0.05396047127033405,-0.36851668756047623,0.036500820366233776,-0.17739364412850778,-0.21888573118489033,-0.18467094415521218,0.11806210114196823,-0.025296371260789763,0.10917827762879036,-0.19969948007500019,-0.17209334552370417,-0.05635614270776184,0.09215810069137102,-0.23288909031628086,0.1910785301602911,-0.03539573807745361,-0.13882516104823708,-0.16996222102338057,0.002738518266107674,0.010048030224649963,0.28399176757768907,-0.044492104677887195,-0.08686764797459408,-0.03248750848146443,-0.003998356129021337,-0.0445221178817913,0.005953003904438853,0.02756496910687303,0.09382458198816833,-0.026062822943556524,0.026089970870995884,-0.03755645341265127,-0.02974216607051716,-0.04897445210954075,-0.0791712810368353,0.019459727510265028,0.05410762764528496,-0.11891943763095678,-0.22008163126491775
KF6,-0.6753968213708907,-0.10117243775658377,-0.08199130524950088,0.17239380608982563,0.2428521917224396,0.5579948643416165,0.37323719080497064,0.44702378326030934,-0.4406621309180849,-0.3021084927143024,-0.08675829533329274,-0.23074852667032172,0.2363015176793945,0.4414063444385643,-0.1075400310310565,-0.1047503351737839,0.3524511527038262,-0.064177407593173,0.0018293504347012559,-0.07689994603814361,-0.4595700327352871,-0.35536757912320477,-0.8704681955777057,-0.2672868556279266,0.16969058924160202,-0.13245352121101744,-0.327262748609643,0.3590152632141849,0.5550319879260068,-0.00038898467914761086,0.35300330187482826,0.04939308131269826,-0.3814744477491584,1.0,-0.025221423002155224,-0.006029215165493477,0.1306876007264524,0.024063795953452812,0.11249841369372504,0.37719822605096737,-0.09088739087964075,-0.11493172895415503,0.11849001528153451,-0.28371317476590685,-0.11031272835090562,0.01472411023192635,0.44143124925383737,-0.5644080425282159,0.837924391255245,-0.35383337347999616,-0.003758320760885234,-0.20466830838841402,0.07075195399109664,0.26532341793116165,-0.049733331705924366,0.1946535009175426,0.46249483777689604,-0.3235564309413053,0.4327256497945824,-0.26008373476722413,0.06877310978349828,-0.08423675606926079,0.2660780503771128,-0.46975676166579505,0.11979452887818555,-0.3884946367051816,-0.13488998328381566,-0.052636763005950514,0.34861100888664326,-0.2057100269309425,0.6552633839228109,-0.4856210119041523,0.20472288361242552,0.5260602864571885,0.18727618776489002,0.5792841306405586,0.11143170135219774,-0.730834983212145,0.15973458480487518,0.34058710141875354,0.14878183657144264,0.3580011901589229,-0.04974347122684108,-0.6880830785208427,0.1603541396355913,0.1711587611445916,0.10351333774594115,-0.15697545582101538,0.12043714006864355,0.1552206073758795,0.0711535320584696,-0.04573025469017254,0.05510503498672258,-0.10463342552319685,0.0793803092893764,0.08879926191004847
KF7,-0.039805421811066354,0.04695852644959955,0.03954753670451247,-0.14651320667702017,-0.06859755179250694,0.1264411695304803,-0.25959114670272887,0.4696744441757936,-0.03700253224097947,0.3269419372404149,0.4123005828190663,-0.2572513385863015,-0.46326446827971607,0.009403327972174283,0.3744593717150566,0.03679101546888474,-0.1959733956252169,0.26418845300527294,0.4628867882531894,0.20321251382598107,-0.03756846824519819,0.007991177973626768,-0.03459487062466672,-0.08263718904473032,0.3553908179883436,0.044166899772131965,0.014205259201066942,-0.03580539201748075,0.09309399611848225,0.09171411880496022,0.11688470846768653,-0.004082717879021204,-0.017412408315069752,-0.025221423002155224,1.0,0.03310241947900021,0.024897064699249596,0.39515588472755214,-0.14255805500504276,-0.12469681740863688,-0.0775545445734792,0.5273198177094948,-0.14310611958502664,0.3449794974600119,0.08523696325631894,0.034891775797297686,0.4571435401464596,0.19762427852594044,0.034687336130681944,0.3698950471833322,-0.09939419355115442,0.20165445972717136,0.01888009316125669,0.3165597197585738,0.5167827160971642,0.40283353649642173,-0.5505357235538655,0.01325120977103418,0.2422599364372905,0.24380401318601347,0.005373321866241955,0.26122943202736626,-0.6274111198507869,0.22384716007891622,-0.023271797315720117,0.012618450611947994,0.015064348010964746,0.07036078905916278,0.4573785690772706,0.4704678437176878,0.07324683535444779,0.2391343898709614,-0.082238451796933,-0.03356803618900753,-0.04959732030098535,-0.17249785736442727,0.2829396007687617,-0.3136497593259638,-0.1133292570492237,0.0731060213253233,-0.14867247144845352,-0.1907661273912843,-0.18932307718981425,-0.11982725995877526,-0.16026916678881434,-0.15058945648091288,-0.11191907356145177,0.23982759903802942,-0.17891866681161903,-0.23832327792688543,-0.13200694422091092,0.057907820583874905,-0.02226005836199513,0.313214132838581,-0.23685038110635567,-0.39960823946722723
KF8,-0.003059225135545807,-0.09038323614559197,-0.08507125340383674,0.06799773418227772,0.18384040597981727,0.2031729001914255,0.4095731551619013,-0.17455183367204763,0.6326173629478058,0.20364211241107336,0.5330375324459049,0.13961562231109528,0.20015152605789763,-0.16511710184373177,-0.04674537784458656,-0.06863569272701836,-0.13481252750948045,-0.2878309177083425,0.03075632123724869,0.023676625067684583,-0.16222409106873464,-0.20537383014433844,0.18543378662463092,-0.6955316868893421,-0.25414898224144217,0.11060237602524602,0.08801981470673569,-0.3931062492258733,-0.012821664997581425,-0.2977349643723709,0.02247112640741924,0.012967657601384922,0.19161602652501716,-0.006029215165493477,0.03310241947900021,1.0,-0.25879049177885943,-0.05601772676473947,0.00351578354684838,0.12213754634387108,-0.4884445415054723,-0.19672910904639065,-0.009545193345019928,-0.03131107374165439,-0.14193539609681288,-0.3289641602112498,0.07610723064382537,-0.2674796186303288,0.10120169557410282,0.6136788980787974,0.1706203249812856,-0.2164555987034213,-0.26061052123809053,0.048629367511835477,0.041987719817998544,0.1973209435311084,-0.041708863516309626,-0.3093687456073661,-0.1810853260359128,0.6496650476592186,-0.28178745615969286,0.009519108827107391,0.11553656083779322,0.13876691619543222,0.4954445668252621,-0.007755392050952681,-0.2755829349961979,-0.3998228056434545,0.3276109131684819,-0.1979345009315048,-0.11210270223429317,0.451652547398344,-0.6992155709122304,0.17216610332165333,-0.32772106047137606,0.009244045440222282,-0.17175008606677747,-0.14679414579154546,0.037619071472002406,0.20977249546634782,0.004204673310381856,0.056852829453213134,0.004155144312209631,0.023014966009525194,0.062133812605343355,0.10672970597773013,0.02171635833703642,0.12354649291614227,-0.021254479145523794,-0.12163141163142727,0.0020692788939629656,-0.03384832330740489,-0.0009639536526573689,-0.06619732146721806,0.0051833742094229696,0.04785247416497833
KF9,0.06714130363817714,0.02781301691416644,-0.014518071823716658,-0.14335391345861317,-0.22712022246204283,-0.23333075106111678,0.4368363594641916,0.09849383935469773,-0.5165992176974545,-0.15545446557809173,-0.032478094006790505,-0.12223464174612311,-0.336456989505867,0.05637912951999995,-0.018067846532572786,0.015541773126471118,-0.038352197837205226,0.06881288114103376,-0.1814707409278141,0.21225004751343116,0.15259620384382389,0.030209237389175494,-0.20509231011044377,0.35567362092407157,0.13165095711022748,-0.02163927588591941,0.1399773193547676,0.07613372959356901,-0.04431695389283266,0.07956166105426288,0.08971147268742431,-0.11909060633702176,-0.0487741993235434,0.1306876007264524,0.024897064699249596,-0.25879049177885943,1.0,-0.0028415668607496983,-0.0324490156409205,0.00579462401479516,0.1657243452905671,0.0900716279013753,-0.020635111590985775,-0.08339361489540843,0.23867876344667124,0.09253766071641462,-0.14076722768196026,0.053903853348783,0.1742295703339198,-0.545322324625109,-0.16977930837127037,-0.28336792392485743,0.04666148065264765,-0.06462320401254773,0.16739881183962438,0.07587442973196377,-0.037053016489368915,0.31020815192633033,-0.1363602884963733,-0.5443142830957827,0.05303489267485016,0.036628617015743416,-0.0026199176530560283,-0.046313448753432476,-0.30707959280721153,0.05849035535377941,-0.02425722476444947,0.18465306315589916,-0.3409823699159696,-0.028190403957578214,0.2105075826340606,-0.37198368546007804,0.4192173478330152,-0.07582605656941867,0.15178330980790652,0.20197592319230032,-0.03871794839014884,0.0664052365978841,-0.07517542519227378,-0.1761253112606304,-0.04185021692215777,-0.026238175884062243,-0.03527206965619452,0.03607355109810832,0.010697660339585129,0.045350281713640174,-0.03745917897352729,0.011868975803292277,-0.024536939441884596,-0.013028308142427726,-0.009117771322275505,0.02123525393222676,-0.002250358637056543,0.00915473881751958,-0.015560861461436069,0.021423204093424398
KF10,-0.036994023356096986,0.10661206362478381,0.1044508400969492,-0.16220180939472015,-0.029723133654213117,0.1105741889834668,0.04729751802410043,0.4130267845358221,-0.13504149319885544,0.19876094130820238,0.2736780825616745,-0.1338195096893892,-0.22289437206094975,0.08405972685679108,0.22029301447294386,0.0743501974989457,-0.08117177580630167,0.15508346658277603,0.41757412882870065,-0.004289398144922236,0.005675258319057465,-0.0694998452740674,-0.08931045293613533,-0.13163157760730104,0.36627594937911884,-0.07299722475754873,0.03911523587018094,-0.0055477450491554685,0.0833477453598762,0.04237051701034611,0.19389267515206576,-0.014223736621192811,-0.08814367419453727,0.024063795953452812,0.39515588472755214,-0.05601772676473947,-0.0028415668607496983,1.0,-0.07958440104193192,-0.11672723142273876,-0.17439911124189073,0.2889750307027395,-0.08023204994136005,0.18175022909726357,0.13310953422872518,0.012954090166168457,0.3085577417258442,0.052916573729443014,0.20872984151071,0.1810658172417706,-0.18772511304795347,0.04978263612838893,0.01538299213200663,0.3056583299940467,0.3449390776506416,0.2636883660989113,-0.29899435145067965,-0.0593402632658112,0.3326577063773943,0.11732586128745273,0.0019718485807335043,0.1448993577649496,-0.39855232946383967,0.06832681142184784,0.004609225488545192,-0.032272973673772604,-0.049297918448507796,0.05512431746192303,0.259020256021319,0.28742169756697905,0.22253626332871912,0.098437241697942,0.04078181934877082,0.0860038244666594,-0.04478622436972494,-0.045816455897575215,0.3215794816895417,-0.4026331373927213,-0.04444574200792099,0.12520131815717345,-0.06945410510525965,-0.010597002557949162,-0.10814523614832963,-0.09843251011427728,-0.05166608854202632,0.043038927257237646,-0.0637630345113036,0.11054777011858566,-0.0980332811476359,-0.10841860506060301,-0.017893295848508423,0.2632361031942213,0.06911993762387333,0.38291924024771323,-0.11290823067841126,-0.16256816544464764
